SaleKey,SaleID,DateKey,ProductKey,GeoKey,ChannelKey,CustomerKey,UnitPriceUSD,DiscountPct,UnitsSold,DiscountedPriceUSD,RevenueUSD,Currency,FXRateToUSD,RevenueLocalCurrency,CustomerRating,ReturnStatus
219,APPL-00006250,20220121,16,296,36,105,267.40,2.00,3,262.05,786.15,NZD,1.630000,1281.42,3.95,Kept
220,APPL-00003641,20220121,4,172,21,28,124.77,0.00,1,124.77,124.77,EUR,0.920000,114.79,4.90,Kept
221,APPL-00007712,20220121,24,356,40,91,135.20,10.00,2,121.68,243.36,EUR,0.920000,223.89,3.97,Returned
222,APPL-00003685,20220121,28,175,5,140,137.74,0.00,8,137.74,1101.92,HKD,7.820000,8617.01,3.80,Kept
223,APPL-00002039,20220121,538,92,20,43,793.51,15.00,1,674.48,674.48,CNY,7.240000,4883.24,4.05,Kept
224,APPL-00009651,20220121,986,430,5,89,459.31,15.00,1,390.41,390.41,CHF,0.880000,343.56,3.80,Exchanged
225,APPL-00001498,20220121,990,65,25,97,406.90,15.00,1,345.86,345.86,CAD,1.360000,470.37,3.95,Kept
226,APPL-00006050,20220121,1080,289,29,14,1063.31,0.00,2,1063.31,2126.62,EUR,0.920000,1956.49,4.03,Kept
227,APPL-00011241,20220121,890,507,19,76,980.00,0.00,1,980.00,980.00,USD,1.000000,980.00,4.60,Kept
228,APPL-00005700,20220121,1087,276,32,133,1174.40,3.00,3,1139.17,3417.51,MXN,17.150000,58610.30,4.03,Kept
229,APPL-00002830,20220122,1086,131,4,28,1181.26,0.00,3,1181.26,3543.78,EGP,30.900000,109502.80,4.30,Kept
230,APPL-00011201,20220122,1115,503,13,112,1295.72,7.00,2,1205.02,2410.04,USD,1.000000,2410.04,3.98,Kept
231,APPL-00002953,20220122,1150,136,25,70,2386.81,7.00,1,2219.73,2219.73,EUR,0.920000,2042.15,4.20,Kept
232,APPL-00008221,20220122,1178,377,6,140,27.74,5.00,5,26.35,131.75,SAR,3.750000,494.06,3.20,Kept
233,APPL-00003248,20220122,905,149,22,71,1016.40,0.00,5,1016.40,5082.00,EUR,0.920000,4675.44,4.20,Kept
234,APPL-00005068,20220122,643,254,20,15,940.35,10.00,2,846.32,1692.64,JPY,149.800000,253557.47,4.20,Kept
235,APPL-00005949,20220122,461,285,5,62,1100.43,7.00,1,1023.40,1023.40,EUR,0.920000,941.53,3.70,Kept
236,APPL-00011012,20220122,252,485,40,49,1011.18,2.00,3,990.96,2972.88,GBP,0.790000,2348.58,3.70,Kept
237,APPL-00004046,20220122,1,196,20,7,131.61,3.00,1,127.66,127.66,INR,83.500000,10659.61,3.20,Returned
238,APPL-00000901,20220123,20,34,17,140,93.19,0.00,2,93.19,186.38,BDT,110.000000,20501.80,4.04,Exchanged
239,APPL-00003083,20220123,479,141,34,94,1179.48,15.00,1,1002.56,1002.56,EUR,0.920000,922.36,3.20,Kept
240,APPL-00006178,20220123,873,294,11,111,1073.84,10.00,1,966.46,966.46,NZD,1.630000,1575.33,4.80,Kept
241,APPL-00011265,20220123,1031,511,18,118,461.57,0.00,5,461.57,2307.85,USD,1.000000,2307.85,4.30,Returned
242,APPL-00010130,20220123,1127,448,7,91,2050.29,0.00,3,2050.29,6150.87,THB,35.200000,216510.62,4.10,Kept
243,APPL-00003360,20220123,1171,155,39,119,40.92,10.00,1,36.83,36.83,EUR,0.920000,33.88,3.20,Returned
244,APPL-00001586,20220124,1100,70,34,21,1243.24,2.00,1,1218.38,1218.38,CAD,1.360000,1657.00,3.98,Returned
245,APPL-00008027,20220124,1140,369,41,112,2599.77,2.00,2,2547.77,5095.54,RUB,91.500000,466241.91,4.02,Exchanged
246,APPL-00009275,20220124,1143,415,6,112,2392.87,0.00,2,2392.87,4785.74,EUR,0.920000,4402.88,4.50,Kept
247,APPL-00002206,20220124,1049,106,15,105,613.68,10.00,3,552.31,1656.93,COP,3960.000000,6561442.80,3.10,Kept
248,APPL-00005017,20220124,665,251,14,107,858.95,0.00,6,858.95,5153.70,JPY,149.800000,772024.26,3.40,Kept
249,APPL-00005243,20220124,17,261,18,42,97.05,2.00,2,95.11,190.22,KES,129.000000,24538.38,3.60,Kept
250,APPL-00009210,20220124,11,411,18,84,567.18,0.00,1,567.18,567.18,EUR,0.920000,521.81,3.90,Kept
251,APPL-00009870,20220124,66,439,37,42,101.23,0.00,1,101.23,101.23,TWD,31.800000,3219.11,4.08,Kept
252,APPL-00008342,20220124,110,382,6,56,448.84,3.00,1,435.37,435.37,SGD,1.340000,583.40,3.10,Kept
253,APPL-00002207,20220124,89,106,20,105,416.77,0.00,6,416.77,2500.62,COP,3960.000000,9902455.20,4.10,Kept
254,APPL-00010541,20220125,161,463,42,84,505.70,3.00,2,490.53,981.06,TRY,30.500000,29922.33,3.70,Kept
255,APPL-00011044,20220125,189,487,10,63,481.01,5.00,3,456.96,1370.88,USD,1.000000,1370.88,4.20,Returned
256,APPL-00007769,20220125,172,358,30,126,504.64,3.00,1,489.50,489.50,EUR,0.920000,450.34,3.60,Returned
257,APPL-00010299,20220125,21,453,8,42,127.92,2.00,1,125.36,125.36,THB,35.200000,4412.67,3.90,Kept
258,APPL-00001569,20220125,924,69,15,96,1289.69,0.00,3,1289.69,3869.07,CAD,1.360000,5261.94,4.10,Kept
259,APPL-00003900,20220125,551,182,24,3,860.87,2.00,2,843.65,1687.30,HKD,7.820000,13194.69,3.20,Kept
260,APPL-00003496,20220125,558,163,32,54,859.52,2.00,4,842.33,3369.32,EUR,0.920000,3099.77,4.80,Kept
261,APPL-00008343,20220125,209,382,22,21,806.50,2.00,1,790.37,790.37,SGD,1.340000,1059.10,3.30,Kept
262,APPL-00008119,20220125,346,373,6,66,644.87,15.00,1,548.14,548.14,SAR,3.750000,2055.53,3.30,Kept
263,APPL-00000263,20220125,1174,9,19,42,38.13,0.00,1,38.13,38.13,AUD,1.530000,58.34,4.60,Kept
264,APPL-00006022,20220126,1171,288,16,35,38.21,7.00,1,35.54,35.54,EUR,0.920000,32.70,4.30,Kept
265,APPL-00008265,20220126,1139,379,1,63,2652.93,0.00,2,2652.93,5305.86,SAR,3.750000,19896.97,3.90,Kept
266,APPL-00002657,20220126,1161,124,7,21,98.98,7.00,1,92.05,92.05,DKK,6.900000,635.14,5.00,Kept
267,APPL-00008344,20220126,345,382,2,127,570.37,7.00,2,530.44,1060.88,SGD,1.340000,1421.58,4.70,Kept
268,APPL-00002063,20220126,210,95,15,126,842.50,10.00,4,758.25,3033.00,CNY,7.240000,21958.92,3.94,Kept
269,APPL-00007770,20220126,440,358,7,94,947.45,7.00,2,881.13,1762.26,EUR,0.920000,1621.28,4.30,Kept
270,APPL-00000865,20220126,899,33,4,51,970.18,2.00,2,950.78,1901.56,BDT,110.000000,209171.60,4.10,Kept
271,APPL-00004391,20220126,21,218,4,63,122.37,0.00,2,122.37,244.74,EUR,0.920000,225.16,4.20,Kept
272,APPL-00001621,20220126,1,72,12,77,130.53,5.00,1,124.00,124.00,CAD,1.360000,168.64,3.80,Kept
273,APPL-00011272,20220126,170,512,16,133,515.93,3.00,1,500.45,500.45,VND,24500.000000,12261025.00,4.90,Kept
274,APPL-00007050,20220126,117,330,6,91,482.40,5.00,2,458.28,916.56,PKR,279.000000,255720.24,3.50,Kept
275,APPL-00002750,20220126,55,128,16,35,832.31,0.00,1,832.31,832.31,EGP,30.900000,25718.38,3.96,Kept
276,APPL-00007741,20220127,196,357,2,63,526.52,3.00,3,510.72,1532.16,EUR,0.920000,1409.59,4.11,Kept
277,APPL-00007078,20220127,1076,331,14,7,6451.37,15.00,1,5483.66,5483.66,PKR,279.000000,1529941.14,4.04,Kept
278,APPL-00008345,20220127,566,382,25,52,802.06,0.00,4,802.06,3208.24,SGD,1.340000,4299.04,4.05,Kept
279,APPL-00010922,20220127,257,480,24,133,1140.73,2.00,1,1117.92,1117.92,GBP,0.790000,883.16,4.20,Kept
280,APPL-00005431,20220127,1135,267,39,126,2094.03,10.00,3,1884.63,5653.89,MYR,4.710000,26629.82,4.70,Kept
281,APPL-00010980,20220127,1175,483,7,49,29.32,3.00,1,28.44,28.44,GBP,0.790000,22.47,4.40,Kept
282,APPL-00002542,20220128,1140,120,19,28,2612.26,0.00,1,2612.26,2612.26,DKK,6.900000,18024.59,4.02,Kept
283,APPL-00006952,20220128,1160,326,27,7,93.25,10.00,1,83.92,83.92,PKR,279.000000,23413.68,4.03,Kept
284,APPL-00001862,20220128,1160,82,29,105,93.88,15.00,1,79.80,79.80,CLP,960.000000,76608.00,4.60,Kept
285,APPL-00005496,20220128,659,269,13,139,835.23,2.00,6,818.53,4911.18,MYR,4.710000,23131.66,3.90,Kept
286,APPL-00009191,20220128,1079,410,15,28,1169.40,0.00,1,1169.40,1169.40,EUR,0.920000,1075.85,4.03,Kept
287,APPL-00001076,20220128,1049,41,13,49,555.56,2.00,2,544.45,1088.90,EUR,0.920000,1001.79,3.70,Exchanged
288,APPL-00009071,20220128,1057,402,17,84,569.53,7.00,2,529.66,1059.32,EUR,0.920000,974.57,4.80,Kept
289,APPL-00001682,20220128,166,75,19,77,479.29,3.00,3,464.91,1394.73,CAD,1.360000,1896.83,4.11,Kept
290,APPL-00004203,20220128,70,210,23,35,1234.88,0.00,1,1234.88,1234.88,IDR,15700.000000,19387616.00,4.80,Kept
291,APPL-00006743,20220128,45,316,7,21,422.09,0.00,1,422.09,422.09,NOK,10.650000,4495.26,4.50,Kept
292,APPL-00005625,20220128,1,273,28,126,132.15,3.00,1,128.19,128.19,MYR,4.710000,603.77,3.20,Kept
293,APPL-00007391,20220128,11,343,28,126,568.29,0.00,1,568.29,568.29,PLN,3.970000,2256.11,4.60,Kept
294,APPL-00006369,20220128,14,300,1,112,244.91,0.00,1,244.91,244.91,NZD,1.630000,399.20,3.95,Kept
295,APPL-00001119,20220128,24,43,25,35,124.07,0.00,2,124.07,248.14,EUR,0.920000,228.29,3.97,Kept
296,APPL-00007392,20220128,36,343,5,56,259.54,0.00,5,259.54,1297.70,PLN,3.970000,5151.87,4.09,Kept
297,APPL-00002801,20220129,28,130,14,112,138.46,7.00,1,128.77,128.77,EGP,30.900000,3978.99,4.11,Kept
298,APPL-00006718,20220129,14,315,21,63,246.15,2.00,2,241.23,482.46,NOK,10.650000,5138.20,3.50,Kept
299,APPL-00008829,20220129,49,392,2,112,373.19,0.00,1,373.19,373.19,KRW,1328.000000,495596.32,3.10,Kept
300,APPL-00005153,20220129,91,258,36,91,429.92,0.00,2,429.92,859.84,KES,129.000000,110919.36,3.70,Kept
301,APPL-00011211,20220129,98,504,23,98,466.00,0.00,2,466.00,932.00,USD,1.000000,932.00,3.20,Kept
302,APPL-00011420,20220129,1061,517,12,63,6690.85,0.00,1,6690.85,6690.85,VND,24500.000000,163925825.00,3.10,Kept
303,APPL-00007416,20220129,1074,344,21,119,6635.49,0.00,1,6635.49,6635.49,PLN,3.970000,26342.90,4.04,Kept
304,APPL-00002014,20220129,829,90,29,117,855.35,5.00,2,812.58,1625.16,CNY,7.240000,11766.16,3.99,Kept
305,APPL-00009508,20220129,548,425,19,128,814.13,2.00,1,797.85,797.85,SEK,10.550000,8417.32,3.60,Kept
306,APPL-00008715,20220129,543,388,7,58,830.12,5.00,1,788.61,788.61,ZAR,18.900000,14904.73,3.80,Kept
307,APPL-00005183,20220129,401,259,26,93,840.15,15.00,1,714.13,714.13,KES,129.000000,92122.77,4.10,Kept
308,APPL-00005950,20220129,1159,285,40,126,97.07,3.00,3,94.16,282.48,EUR,0.920000,259.88,3.30,Kept
309,APPL-00011273,20220130,1176,512,38,91,27.38,5.00,5,26.01,130.05,VND,24500.000000,3186225.00,3.00,Kept
310,APPL-00002575,20220130,347,121,39,108,595.86,15.00,1,506.48,506.48,DKK,6.900000,3494.71,3.40,Kept
311,APPL-00010837,20220130,316,474,1,39,707.97,0.00,1,707.97,707.97,GBP,0.790000,559.30,3.10,Kept
312,APPL-00006424,20220130,251,302,30,133,1162.25,7.00,1,1080.89,1080.89,NGN,1550.000000,1675379.50,3.30,Kept
313,APPL-00007468,20220130,868,346,33,41,937.08,0.00,1,937.08,937.08,PLN,3.970000,3720.21,3.10,Kept
314,APPL-00000839,20220130,72,32,35,77,1338.26,10.00,1,1204.43,1204.43,BDT,110.000000,132487.30,3.40,Kept
315,APPL-00001605,20220130,200,71,22,77,737.49,3.00,1,715.37,715.37,CAD,1.360000,972.90,3.94,Kept
316,APPL-00001283,20220130,62,52,19,49,286.32,15.00,1,243.37,243.37,BRL,4.970000,1209.55,3.97,Returned
317,APPL-00006393,20220130,16,301,4,70,265.71,0.00,1,265.71,265.71,NZD,1.630000,433.11,3.95,Kept
318,APPL-00009232,20220130,11,412,3,112,568.22,0.00,1,568.22,568.22,EUR,0.920000,522.76,3.80,Kept
319,APPL-00003138,20220130,26,143,8,105,135.51,0.00,1,135.51,135.51,EUR,0.920000,124.67,4.11,Kept
320,APPL-00005095,20220130,27,255,7,98,121.46,15.00,1,103.24,103.24,JPY,149.800000,15465.35,4.11,Kept
321,APPL-00001265,20220130,32,51,38,49,265.98,10.00,2,239.38,478.76,BRL,4.970000,2379.44,4.50,Kept
322,APPL-00003328,20220131,19,153,41,14,91.66,0.00,3,91.66,274.98,EUR,0.920000,252.98,3.50,Kept
323,APPL-00008346,20220131,10,382,35,42,581.79,0.00,1,581.79,581.79,SGD,1.340000,779.60,4.20,Kept
324,APPL-00007575,20220131,858,350,42,88,937.21,15.00,2,796.63,1593.26,PLN,3.970000,6325.24,3.99,Returned
325,APPL-00002182,20220131,978,105,35,47,1171.01,2.00,2,1147.59,2295.18,COP,3960.000000,9088912.80,3.70,Kept
326,APPL-00008743,20220131,958,389,19,46,1182.86,0.00,1,1182.86,1182.86,ZAR,18.900000,22356.05,4.50,Kept
327,APPL-00010900,20220131,457,478,27,58,1163.31,0.00,1,1163.31,1163.31,GBP,0.790000,919.01,4.10,Kept
328,APPL-00010193,20220131,1163,450,31,119,73.00,0.00,1,73.00,73.00,THB,35.200000,2569.60,3.90,Kept
329,APPL-00010163,20220131,1106,449,32,63,1255.94,3.00,3,1218.26,3654.78,THB,35.200000,128648.26,4.20,Returned
330,APPL-00008347,20220201,1164,382,26,35,73.96,0.00,2,73.96,147.92,SGD,1.340000,198.21,3.50,Kept
331,APPL-00010740,20220201,268,470,25,49,1049.20,0.00,7,1049.20,7344.40,AED,3.670000,26953.95,4.90,Exchanged
332,APPL-00001005,20220201,16,38,8,126,256.45,0.00,2,256.45,512.90,EUR,0.920000,471.87,4.50,Kept
333,APPL-00005779,20220201,33,277,42,98,264.64,0.00,1,264.64,264.64,MXN,17.150000,4538.58,4.09,Kept
334,APPL-00007393,20220201,56,343,28,35,821.62,15.00,1,698.38,698.38,PLN,3.970000,2772.57,4.70,Kept
335,APPL-00002831,20220202,178,131,29,70,501.99,10.00,1,451.79,451.79,EGP,30.900000,13960.31,4.60,Kept
336,APPL-00007280,20220202,152,339,18,63,614.72,7.00,2,571.69,1143.38,PHP,56.500000,64600.97,4.60,Kept
337,APPL-00006447,20220202,388,303,33,109,563.64,2.00,3,552.37,1657.11,NGN,1550.000000,2568520.50,4.40,Kept
338,APPL-00010007,20220202,581,444,3,115,931.69,3.00,2,903.74,1807.48,TWD,31.800000,57477.86,3.93,Kept
339,APPL-00005626,20220202,649,273,41,65,916.53,10.00,1,824.88,824.88,MYR,4.710000,3885.18,4.80,Kept
340,APPL-00000697,20220202,614,27,31,118,861.70,0.00,1,861.70,861.70,EUR,0.920000,792.76,3.93,Kept
341,APPL-00007355,20220202,1164,342,1,35,76.08,0.00,1,76.08,76.08,PLN,3.970000,302.04,4.60,Kept
342,APPL-00005924,20220202,1174,284,18,14,41.82,0.00,2,41.82,83.64,EUR,0.920000,76.95,3.30,Kept
343,APPL-00008879,20220202,1174,394,16,56,38.37,2.00,1,37.60,37.60,KRW,1328.000000,49932.80,4.00,Kept
344,APPL-00009698,20220202,1160,432,33,63,92.06,7.00,2,85.62,171.24,CHF,0.880000,150.69,4.70,Kept
345,APPL-00003706,20220203,1139,176,17,35,2425.26,0.00,1,2425.26,2425.26,HKD,7.820000,18965.53,3.90,Kept
346,APPL-00002024,20220203,1174,91,40,14,40.42,7.00,2,37.59,75.18,CNY,7.240000,544.30,4.20,Kept
347,APPL-00002389,20220203,1177,113,39,63,27.88,0.00,3,27.88,83.64,COP,3960.000000,331214.40,4.15,Kept
348,APPL-00009480,20220203,1162,424,3,133,102.37,3.00,1,99.30,99.30,SEK,10.550000,1047.62,4.03,Kept
349,APPL-00002135,20220203,566,102,1,38,860.53,0.00,6,860.53,5163.18,CNY,7.240000,37381.42,3.30,Returned
350,APPL-00002390,20220203,567,113,1,5,894.28,2.00,2,876.39,1752.78,COP,3960.000000,6941008.80,3.93,Kept
351,APPL-00006831,20220203,206,320,2,119,823.25,0.00,2,823.25,1646.50,NOK,10.650000,17535.23,4.10,Kept
352,APPL-00005701,20220203,975,276,29,92,1161.01,0.00,2,1161.01,2322.02,MXN,17.150000,39822.64,4.70,Kept
353,APPL-00008348,20220203,166,382,1,35,499.14,15.00,3,424.27,1272.81,SGD,1.340000,1705.57,3.60,Kept
354,APPL-00004148,20220203,121,208,18,7,462.50,0.00,2,462.50,925.00,IDR,15700.000000,14522500.00,4.90,Kept
355,APPL-00002451,20220203,51,116,32,49,401.20,0.00,2,401.20,802.40,DKK,6.900000,5536.56,4.70,Kept
356,APPL-00005951,20220203,17,285,7,133,95.73,10.00,3,86.16,258.48,EUR,0.920000,237.80,4.04,Kept
357,APPL-00010741,20220203,1,470,32,112,129.00,10.00,2,116.10,232.20,AED,3.670000,852.17,3.40,Kept
358,APPL-00005184,20220204,27,259,22,105,124.61,15.00,1,105.92,105.92,KES,129.000000,13663.68,3.30,Returned
359,APPL-00004418,20220204,104,219,42,21,479.89,15.00,1,407.91,407.91,EUR,0.920000,375.28,4.10,Kept
360,APPL-00003665,20220204,138,173,6,35,581.01,2.00,2,569.39,1138.78,EUR,0.920000,1047.68,4.00,Exchanged
361,APPL-00003182,20220204,953,145,23,47,1142.85,0.00,3,1142.85,3428.55,EUR,0.920000,3154.27,4.08,Kept
362,APPL-00004067,20220204,1075,199,12,14,6869.66,0.00,1,6869.66,6869.66,INR,83.500000,573616.61,4.10,Kept
363,APPL-00004806,20220204,1082,239,1,84,1088.72,0.00,1,1088.72,1088.72,EUR,0.920000,1001.62,4.03,Kept
364,APPL-00011193,20220204,673,502,27,8,957.37,15.00,1,813.76,813.76,USD,1.000000,813.76,3.70,Kept
365,APPL-00007440,20220204,501,345,40,64,1114.36,0.00,1,1114.36,1114.36,PLN,3.970000,4424.01,3.80,Kept
366,APPL-00010680,20220204,1135,468,29,98,1928.96,0.00,2,1928.96,3857.92,AED,3.670000,14158.57,3.96,Kept
367,APPL-00002299,20220204,1141,110,21,133,2305.02,15.00,1,1959.27,1959.27,COP,3960.000000,7758709.20,4.02,Kept
368,APPL-00008028,20220204,1159,369,8,35,91.67,7.00,1,85.25,85.25,RUB,91.500000,7800.38,3.50,Kept
369,APPL-00004673,20220204,1160,231,6,140,96.91,15.00,1,82.37,82.37,EUR,0.920000,75.78,4.90,Kept
370,APPL-00006102,20220205,1139,291,27,112,2634.94,10.00,1,2371.45,2371.45,EUR,0.920000,2181.73,3.40,Kept
371,APPL-00000197,20220205,1170,7,8,91,127.34,5.00,1,120.97,120.97,ARS,907.000000,109719.79,4.30,Returned
372,APPL-00008576,20220205,445,383,13,9,897.62,0.00,2,897.62,1795.24,ZAR,18.900000,33930.04,3.60,Kept
373,APPL-00002152,20220205,541,103,26,111,776.68,0.00,1,776.68,776.68,CNY,7.240000,5623.16,4.05,Kept
374,APPL-00011165,20220205,213,500,35,28,748.62,15.00,1,636.33,636.33,USD,1.000000,636.33,3.50,Kept
375,APPL-00007228,20220205,682,337,23,94,889.20,7.00,1,826.96,826.96,PHP,56.500000,46723.24,3.60,Kept
376,APPL-00007742,20220205,694,357,24,2,1025.42,0.00,3,1025.42,3076.26,EUR,0.920000,2830.16,3.80,Kept
377,APPL-00010562,20220205,880,464,24,43,1067.58,10.00,1,960.82,960.82,AED,3.670000,3526.21,3.70,Kept
378,APPL-00008953,20220205,1051,397,13,126,591.18,3.00,1,573.44,573.44,KRW,1328.000000,761528.32,4.90,Kept
379,APPL-00000422,20220205,52,15,40,56,386.29,0.00,2,386.29,772.58,AUD,1.530000,1182.05,4.80,Kept
380,APPL-00007523,20220205,42,348,9,84,296.99,0.00,1,296.99,296.99,PLN,3.970000,1179.05,3.40,Kept
381,APPL-00009744,20220205,62,434,7,42,306.03,0.00,4,306.03,1224.12,CHF,0.880000,1077.23,4.40,Kept
382,APPL-00009652,20220206,63,430,22,91,303.23,3.00,1,294.13,294.13,CHF,0.880000,258.83,3.90,Kept
383,APPL-00002781,20220206,67,129,23,49,103.63,15.00,2,88.09,176.18,EGP,30.900000,5443.96,4.08,Returned
384,APPL-00006810,20220206,67,319,42,91,95.73,2.00,1,93.82,93.82,NOK,10.650000,999.18,4.08,Kept
385,APPL-00005154,20220206,21,258,17,126,131.16,0.00,1,131.16,131.16,KES,129.000000,16919.64,3.97,Returned
386,APPL-00007131,20220206,3,333,8,35,133.59,15.00,1,113.55,113.55,PHP,56.500000,6415.57,3.10,Kept
387,APPL-00004283,20220206,235,214,36,35,1167.44,0.00,2,1167.44,2334.88,IDR,15700.000000,36657616.00,3.99,Kept
388,APPL-00002183,20220206,445,105,38,137,837.89,15.00,1,712.21,712.21,COP,3960.000000,2820351.60,4.10,Kept
389,APPL-00008680,20220206,530,387,1,48,812.17,7.00,1,755.32,755.32,ZAR,18.900000,14275.55,4.05,Kept
390,APPL-00007469,20220206,1171,346,38,42,37.49,3.00,3,36.37,109.11,PLN,3.970000,433.17,4.00,Kept
391,APPL-00006150,20220206,1092,293,22,112,1112.67,0.00,3,1112.67,3338.01,EUR,0.920000,3070.97,4.40,Kept
392,APPL-00011045,20220207,1117,487,36,119,1401.38,0.00,2,1401.38,2802.76,USD,1.000000,2802.76,3.50,Kept
393,APPL-00004742,20220207,486,236,17,106,1044.69,0.00,6,1044.69,6268.14,EUR,0.920000,5766.69,4.10,Kept
394,APPL-00007909,20220207,1,364,9,56,125.55,0.00,6,125.55,753.30,RUB,91.500000,68926.95,3.90,Kept
395,APPL-00004002,20220207,17,190,17,7,106.57,7.00,1,99.11,99.11,INR,83.500000,8275.68,4.30,Kept
396,APPL-00003577,20220207,14,168,23,49,230.27,15.00,2,195.73,391.46,EUR,0.920000,360.14,3.95,Kept
397,APPL-00004457,20220207,31,221,21,70,255.62,10.00,5,230.06,1150.30,EUR,0.920000,1058.28,3.40,Kept
398,APPL-00000596,20220207,40,22,36,77,302.10,0.00,2,302.10,604.20,EUR,0.920000,555.86,4.60,Kept
399,APPL-00009457,20220207,66,423,32,7,104.38,0.00,1,104.38,104.38,SEK,10.550000,1101.21,4.10,Kept
400,APPL-00010945,20220207,51,481,26,28,410.41,0.00,1,410.41,410.41,GBP,0.790000,324.22,4.20,Kept
401,APPL-00002635,20220208,57,123,37,133,805.84,0.00,5,805.84,4029.20,DKK,6.900000,27801.48,4.30,Kept
402,APPL-00000127,20220208,54,5,14,98,805.93,10.00,5,725.34,3626.70,ARS,907.000000,3289416.90,3.20,Kept
403,APPL-00001006,20220208,17,38,28,70,104.54,15.00,1,88.86,88.86,EUR,0.920000,81.75,4.10,Kept
404,APPL-00006308,20220208,498,298,11,72,1052.21,7.00,1,978.56,978.56,NZD,1.630000,1595.05,4.03,Kept
405,APPL-00007079,20220208,215,331,11,7,783.88,2.00,2,768.20,1536.40,PKR,279.000000,428655.60,4.00,Kept
406,APPL-00005213,20220208,408,260,27,139,843.95,0.00,4,843.95,3375.80,KES,129.000000,435478.20,4.60,Kept
407,APPL-00010742,20220208,894,470,25,99,975.88,3.00,1,946.60,946.60,AED,3.670000,3474.02,3.10,Kept
408,APPL-00000506,20220208,1123,18,33,70,1902.64,0.00,4,1902.64,7610.56,AUD,1.530000,11644.16,4.50,Kept
409,APPL-00008627,20220208,1175,385,6,91,29.59,7.00,3,27.52,82.56,ZAR,18.900000,1560.38,4.10,Kept
410,APPL-00009795,20220209,1172,436,3,140,38.44,0.00,7,38.44,269.08,TWD,31.800000,8556.74,4.00,Kept
411,APPL-00008954,20220209,1124,397,36,21,2052.92,10.00,3,1847.63,5542.89,KRW,1328.000000,7360957.92,3.96,Kept
412,APPL-00009171,20220209,670,409,3,51,923.13,0.00,1,923.13,923.13,EUR,0.920000,849.28,3.20,Kept
413,APPL-00005860,20220209,739,282,12,36,1008.60,2.00,1,988.43,988.43,MXN,17.150000,16951.57,4.03,Kept
414,APPL-00003340,20220209,953,154,34,15,1229.39,0.00,1,1229.39,1229.39,EUR,0.920000,1131.04,3.40,Kept
415,APPL-00004258,20220209,337,213,15,92,621.61,5.00,1,590.53,590.53,IDR,15700.000000,9271321.00,3.00,Kept
416,APPL-00004980,20220209,278,249,17,18,644.49,2.00,3,631.60,1894.80,JPY,149.800000,283841.04,4.20,Kept
417,APPL-00000902,20220209,549,34,31,111,769.21,2.00,1,753.83,753.83,BDT,110.000000,82921.30,4.00,Kept
418,APPL-00010052,20220209,3,446,41,56,129.84,3.00,1,125.94,125.94,THB,35.200000,4433.09,3.90,Kept
419,APPL-00009604,20220210,2,428,32,42,133.42,0.00,2,133.42,266.84,CHF,0.880000,234.82,3.90,Kept
420,APPL-00005155,20220210,15,258,33,14,242.37,0.00,2,242.37,484.74,KES,129.000000,62531.46,4.30,Kept
421,APPL-00011394,20220210,38,516,42,7,318.27,7.00,1,295.99,295.99,VND,24500.000000,7251755.00,4.50,Kept
422,APPL-00007618,20220210,36,352,12,112,263.33,10.00,1,237.00,237.00,EUR,0.920000,218.04,4.40,Exchanged
423,APPL-00001160,20220210,534,45,42,51,846.00,0.00,3,846.00,2538.00,EUR,0.920000,2334.96,4.40,Returned
424,APPL-00000229,20220210,525,8,27,76,792.93,15.00,1,673.99,673.99,ARS,907.000000,611308.93,4.05,Kept
425,APPL-00004581,20220210,960,226,34,89,1201.88,0.00,1,1201.88,1201.88,EUR,0.920000,1105.73,3.50,Kept
426,APPL-00006251,20220210,1056,296,7,98,581.63,7.00,1,540.92,540.92,NZD,1.630000,881.70,3.30,Kept
427,APPL-00006811,20220210,673,319,6,26,866.38,5.00,6,823.06,4938.36,NOK,10.650000,52593.53,4.60,Kept
428,APPL-00008350,20220210,810,382,26,62,896.19,0.00,2,896.19,1792.38,SGD,1.340000,2401.79,4.10,Kept
429,APPL-00004218,20220210,1159,211,36,105,98.92,3.00,4,95.95,383.80,IDR,15700.000000,6025660.00,4.90,Kept
430,APPL-00008349,20220210,1173,382,12,49,42.01,3.00,3,40.75,122.25,SGD,1.340000,163.81,4.60,Kept
431,APPL-00003304,20220210,1163,152,6,70,79.47,3.00,3,77.09,231.27,EUR,0.920000,212.77,3.90,Kept
432,APPL-00007820,20220211,1161,360,38,49,94.23,0.00,1,94.23,94.23,EUR,0.920000,86.69,4.40,Kept
433,APPL-00007576,20220211,1090,350,35,112,1118.84,2.00,2,1096.46,2192.92,PLN,3.970000,8705.89,3.70,Kept
434,APPL-00007557,20220211,382,349,1,65,633.64,10.00,5,570.28,2851.40,PLN,3.970000,11320.06,4.90,Returned
435,APPL-00002252,20220211,20,108,16,35,91.78,15.00,1,78.01,78.01,COP,3960.000000,308919.60,4.30,Kept
436,APPL-00003139,20220211,24,143,18,49,124.82,2.00,1,122.32,122.32,EUR,0.920000,112.53,3.40,Kept
437,APPL-00001805,20220211,8,80,4,105,157.85,0.00,1,157.85,157.85,CLP,960.000000,151536.00,4.60,Kept
438,APPL-00004259,20220211,55,213,29,56,851.45,0.00,2,851.45,1702.90,IDR,15700.000000,26735530.00,3.60,Kept
